index,Benton faces,Fluid Intelligence,Emotion expression recognition,Famous faces,Hotel task,Picture priming,Proverb comprehension,Sentence comprehension (unacceptable error),Sentence comprehension (reaction time),Visual short term memory (mean),Visual short term memory (precision),Visual short term memory (doubt),Visual short term memory (MSE),model,rv
18,0.013437714797893085,0.0712869209753314,-0.08994885212491137,-0.02401668435946243,0.416701314573547,0.5117589347048649,0.2098666824143316,0.2194259031706401,-0.16004477479607968,-0.004410330354490477,-0.21184228506867037,-0.14221386573179057,0.09555616551442253,laplacian_ridge_kernel,mu_s_12
19,-0.04526344843696584,0.23257043845585632,-0.2142661664901825,-0.3435320645082964,0.24438387535228437,0.5079275168900326,0.1642118529163002,0.08342593653836591,-0.2794702180474321,0.1280439044934423,-0.10025559421416577,0.11224949369962615,0.1884931215929771,laplacian_ridge_kernel,mu_s_12
0,0.12148013152097654,-0.015124052631440033,0.15736763146327556,0.024825364618820678,-0.023064467902892537,0.5382302622328256,0.28816756121946746,0.08185550077710727,-0.27910166618599297,0.30918212104550397,-0.022587266258649753,0.11627329852984455,0.4045190781628995,ridge_regression,mu_s_12
1,0.21468174063364484,0.1632569453561587,-0.0019262458266184669,-0.015000621162696565,-0.013556583529048639,0.5526393605853596,0.24907963000041572,0.4016377047748499,-0.08523373772106269,0.36499782989562873,-0.1451895808209614,-0.05865269799604593,0.3876407682412936,ridge_regression,mu_s_12
2,0.007382458038044501,0.23596219946397734,-0.0507977988147378,0.02206136684379756,-0.12226923558855778,0.5380943434966773,0.27655768026182886,0.10264761795192404,-0.10722423226306503,0.33665998506944933,-0.14921698028535385,-0.012905376060891104,0.46472320394910893,ridge_regression,mu_s_12
3,-0.029481122880824696,0.1535099203717255,0.18684008752462175,0.2799503309167483,0.09812907684805669,0.5596409308475501,0.025809814316339597,0.03230184518438465,-0.08561714265562945,0.24268534277586634,-0.03552368695409976,-0.0777381909129616,0.3759727594983753,ridge_regression,mu_s_12
4,-0.010885446570538027,0.23313660105503442,-0.1198377860019729,0.012248374023316428,0.03711903455296239,0.43807246774120295,-0.12125662665703663,0.25850496893380603,-0.2623405275270612,0.22404518663447304,0.00028993290399189633,0.2499102955449946,0.23214060195384417,ridge_regression,mu_s_12
5,-0.061786079178286976,0.11043292938358126,-0.02030818739465002,0.09868987474247264,0.0363143011395425,0.475894221254744,0.11384426809039432,0.16815753834564465,-0.0766421654240619,0.48252818895046384,-0.04608888912087835,0.025561754141006476,0.4772903432740917,ridge_regression,mu_s_12
6,-0.09910769410625564,-0.0008064953704067512,-0.060383408522926264,0.002003980405975339,-0.034124998227584455,0.5415009154649406,0.24905617391325446,0.08256566915565013,-0.11033243839465685,0.31874696483320875,-0.09940127133353642,-0.2832982558359928,0.4137497691047366,ridge_regression,mu_s_12
7,-0.028688007964801133,0.09947556393184018,0.15166721376329703,0.24485037061761128,-0.08557981064133252,0.5778596818700968,0.0786373823596895,0.11653800372642628,-0.20832267784985134,0.4295041952714479,0.03377524788240714,-0.026158227684808643,0.38898714942617296,ridge_regression,mu_s_12
8,0.055496342862031,0.07316099360465056,-0.2383276666069408,-0.026699195501734434,0.08127308422472489,0.48302984243898717,0.19746443430296798,0.009911948901583085,-0.31575278324902933,0.17887121723100083,-0.06916831294551348,0.13250868815393918,0.16179763824610588,ridge_regression,mu_s_12
9,0.13149593612521587,0.2441312289930822,0.128425361390579,0.42404492858892784,0.09076855533463321,0.4755528620208219,0.08926338714084069,0.33780136659033316,-0.21627400246707165,0.30460085563073325,-0.008085555661170321,0.2142193089020708,0.453658931541357,ridge_regression,mu_s_12
10,0.14252713302433842,0.40423836789161216,0.19062449479943985,0.27587247270117066,-0.14869447967404587,0.40649465937240886,0.028422067223399582,0.0631911386254156,-0.17963366911866083,0.47071944187054215,-7.895247063356425e-05,-0.09835991357205039,0.5559750861045947,ridge_regression,mu_s_12
11,0.20270296888535086,0.35103725999192487,0.07502710375497512,0.4101027822396256,-0.0812996752861546,0.6471668314473186,0.19092646746924063,0.21587518606678452,-0.37692114410773553,0.33877842067601704,-0.21333440945916743,-0.10262915645324637,0.4497181915224438,ridge_regression,mu_s_12
12,0.3453186472075237,0.132570333506463,0.059445470267204294,0.3044257181139497,0.11386419705019282,0.48337376615803385,0.33116232207486573,0.3257415486596338,-0.19452759203909042,0.16253059559732383,-0.051757218287344454,0.17155383657279355,0.2833251817633582,ridge_regression,mu_s_12
13,0.17735628246644566,0.0935940161882618,0.1974219720224044,-0.04638875830934515,0.1195922919644489,0.2912758836415665,0.11658767790441123,0.19848061884432386,-0.4297684940726067,0.32282268906777617,-0.09341571196932583,0.3169017030452077,0.3849570519002001,ridge_regression,mu_s_12
14,0.045659618414640925,0.2251692989014471,0.002032324483482094,-0.1406923096386792,0.07285671902518752,0.5745068912644029,0.2716177212944502,0.23073297756278324,-0.045456437851444445,0.32945917624708365,0.1137038786332473,0.08752310216525991,0.455383151555773,ridge_regression,mu_s_12
15,0.38067729920238635,0.1824188468677071,0.014648746262302803,0.21629641651883746,0.03906503603394405,0.6641867173271185,0.29386914116007856,0.32694825860492605,-0.28592133861477304,0.41509217644002294,-0.1869852836927795,-0.012521078976098343,0.45298678377828283,ridge_regression,mu_s_12
16,-0.04880817239530786,-0.05287254906647263,-0.008200472653437086,0.02250060536213198,-0.13025312514543985,0.47572020244065405,0.36024407048457674,0.07086341571794244,-0.136159559993819,0.2892816824942346,-0.09478538749622081,-0.12568795821772402,0.4202557760037113,ridge_regression,mu_s_12
17,0.2248868491930251,0.22916189942571208,-0.0852511236373437,0.10672209119818583,-0.10463309654980908,0.51357984174492,0.19108362248570582,0.11642498755235983,-0.17950168905126054,0.32967051994698043,0.02207531281011111,0.15828507262239014,0.44585658564983,ridge_regression,mu_s_12
18,0.25687262296086777,-0.006226688906649602,0.10462724666883134,0.27379542747924146,0.14376668388422154,0.5309750161604021,0.2890582659959458,0.19480892415113096,-0.12405321276539638,0.0019502690513471144,-0.1984465704014159,-0.1537694989412443,0.16722023011629786,ridge_regression,mu_s_12
19,0.050978070663465026,0.04725198331344027,0.14656434880264851,-0.13438812197948677,-0.018116650762524767,0.6153231014661655,0.2519982329635374,0.1524871971434703,-0.3670954411519963,0.16259655955576494,-0.12277916809672326,0.07984409689869491,0.1639124769866285,ridge_regression,mu_s_12
0,0.1626188674271061,0.09579962426543316,-0.3062614258908379,-0.20178891502599114,0.08185701008571472,-0.009578961626483376,0.0016438921911894333,-0.3487489109315779,-0.14400026385302137,-0.08883200233023748,0.2729125156588378,-0.2675696282039475,-0.11787005192541575,laplacian_ridge_kernel,mu_st_12
1,0.28778545440928444,0.15888764374267916,0.10005060452018874,-0.23877928731910295,-0.12259962135075672,-0.04030585638647936,0.01914462507753221,-0.353695007492112,-0.17608725240789208,-0.012995444488267787,0.13649448595758035,-0.35142996083649874,-0.06890067603205263,laplacian_ridge_kernel,mu_st_12
2,0.1424091103389058,-0.1687416784038874,-0.06052654580429515,-0.22771381458342912,-0.161805809449197,-0.01386920951465978,0.18553257217975366,-0.41668981703754016,-0.3220413967409418,-0.10874321680883506,-0.02301120936313401,-0.23546743647044138,-0.17224897152311996,laplacian_ridge_kernel,mu_st_12
3,0.3054777536851196,0.1362398061774011,0.1494343917963625,-0.028749743625326986,0.16181494760579457,0.00839607193690577,0.24385317980579507,-0.40027464109366895,-0.30936982135814706,0.1914697400167387,0.23964766815362185,-0.13019579876972784,0.12953410506492852,laplacian_ridge_kernel,mu_st_12
4,0.14606330243074944,0.2079221561865335,-0.21163150086290777,-0.41768189788299337,-0.006228976371424361,-0.11434894435547116,-0.10597546586869047,-0.5452903144772306,-0.44696042186854096,-0.029550882779414124,0.0768031247743817,-0.1854960942414873,-0.0048014628550544615,laplacian_ridge_kernel,mu_st_12
5,0.18392181627000792,0.07739618161019413,-0.08612179257102,-0.2098462784220457,0.10575399440780286,-0.08388005213503233,0.055200831774830594,-0.5187150571263083,-0.4645905637508142,-0.08675254634247251,-0.040090411704617114,0.0889836268093385,-0.2599761270239235,laplacian_ridge_kernel,mu_st_12
6,0.08967410826755781,-0.1732906559127041,-0.07087836973860481,0.013273319815903416,-0.32142659179007,-0.2025302072334611,0.10447334476232922,-0.2565254090890998,-0.20427613645190396,-0.024129054338607604,-0.020728763395857986,-0.1665757919428096,-0.0549316523208496,laplacian_ridge_kernel,mu_st_12
7,0.18907554853236824,-0.24218744675932463,0.08605797738521928,0.007556538010839331,-0.19238698479660885,-0.10209883990165056,-0.054393410591304966,-0.3633994215307266,-0.20284127405827404,-0.119734646133562,-0.04978753851271236,-0.07619559715808313,-0.1738433412721297,laplacian_ridge_kernel,mu_st_12
8,-0.12736011684499907,0.09711422432522361,-0.048072231528394224,-0.22433668656059652,-0.16214710346129485,-0.14652828981664082,-0.13723421455769227,-0.3773267212816785,-0.07544604534307899,0.008717152505044146,-0.06409659674134915,-0.032083459747461504,0.06272003048333456,laplacian_ridge_kernel,mu_st_12
9,0.2786951427339586,0.1162340364698855,-0.028196340987110612,-0.007865992745749062,-0.05476142766812995,0.23142760267180806,-0.14007621984402702,-0.26706777615830873,-0.04842412926195518,0.19570705984067568,0.11270482746505237,-0.2865070902025809,0.07712598222026898,laplacian_ridge_kernel,mu_st_12
10,0.20558735409307224,0.0573022522323343,0.0056000012686346756,0.04106634291200538,-0.12490381952126721,0.010310392687141096,-0.019460250871277285,-0.31274681459499976,-0.3347702854101885,-0.13792071628682095,-0.14282064314374399,-0.2969809472722492,-0.13388323728496815,laplacian_ridge_kernel,mu_st_12
11,0.23683626869443747,0.04922623526321705,0.17778868795946937,-0.20481162106859735,-0.07518827242286215,0.14251501717057796,0.242400284627642,-0.4222766519414448,-0.26888996114461394,-0.13720092148548285,-0.04107906306106464,-0.3126220358992894,-0.14787029810948177,laplacian_ridge_kernel,mu_st_12
12,0.3080449055121758,0.0852035022171678,-0.03346459884883322,-0.030760855601028612,-0.10313774696834503,0.19806189078610464,0.11919398896112128,-0.4796923252267228,-0.2773668754943933,-0.13359966290077835,-0.045918618280004375,-0.24226966167216624,-0.04736483650341996,laplacian_ridge_kernel,mu_st_12
13,0.3525146385990875,0.008450598149534295,0.0753626363720105,-0.19171349312547625,-0.04477795338486262,-0.15153593936255752,0.0933845180785546,-0.26452430508841673,-0.14732323608244047,0.12023842314869918,0.2351488755311401,0.1095215805906441,-0.10266980084947849,laplacian_ridge_kernel,mu_st_12
14,0.09507458663102267,0.19763172407694107,0.03788880124421479,-0.08707042195825043,-0.12732001629078052,-0.022112503337068934,-0.003321403786795035,-0.2945455941678624,-0.18993967707261863,0.08898820937370101,0.0620053191566267,-0.179938750389595,-0.0040058440881092,laplacian_ridge_kernel,mu_st_12
15,0.27677522234021074,-0.0020802119334204505,-0.13451618405697832,-0.2095547830754339,-0.2718409098170941,0.06220278261775449,0.1607309071086036,-0.28712167910082254,-0.3473919311581867,0.0793114781641948,0.08892433247833219,-0.42667083905438963,-0.006903893631281499,laplacian_ridge_kernel,mu_st_12
16,0.23753754114270645,0.19882936849415137,-0.06551491591052083,-0.12864450199396127,0.0807914408249055,0.20329220844303694,-0.17277601669758047,-0.37902146536034487,-0.2832228317569604,0.08137796806022021,0.008934207410222206,-0.3773914734682347,0.05476363788237628,laplacian_ridge_kernel,mu_st_12
17,0.08659939930278657,0.22961482557376778,-0.0008620637907411188,0.15832340830405073,0.008586251575047898,0.0073150317740039664,0.06986786028722272,-0.3133054368368322,-0.13162542037233238,0.40330419776839754,0.2480489085771453,-0.3027828583994224,0.3585381714659943,laplacian_ridge_kernel,mu_st_12
18,-0.10146116751643812,0.16580141160444284,0.11516123792087703,-0.054904993416548385,0.013770445354295214,-0.2521396545023142,-0.05479426560764045,-0.3306277295303673,-0.27392957516361427,-0.23939777934258397,-0.03477772761928205,-0.09364894374505235,-0.27099673236924177,laplacian_ridge_kernel,mu_st_12
19,0.1338684297648489,0.03752980792684824,-0.013713330503779153,-0.4146943285440988,-0.14195265561479886,-0.18086287319650854,-0.004735477781247849,-0.4435234285983915,-0.2168276739847233,-0.0021809813990907425,-0.08346428246100715,0.017865794635617778,-0.09735167369719364,laplacian_ridge_kernel,mu_st_12
0,0.19046740851392852,0.1331754951689558,-0.08653142435240666,-0.30132986708169235,0.15765291871470252,-0.29462308415698646,0.015193522013481831,-0.3034762260464708,-0.22617824450279106,0.03599252084054155,0.37523601769422643,-0.2658366888371734,-0.029591163084737897,ridge_regression,mu_st_12
1,0.27815827364050005,0.3099924926882506,0.05269877361449411,-0.27541760907182733,0.11286204585213913,-0.3672600881803317,-0.06220746038309013,-0.25937645745346005,-0.2967385899947707,0.20430388675274985,0.24770484169354626,-0.22936692487582544,0.11903715567717672,ridge_regression,mu_st_12
2,0.17813344635832884,-0.09451246122477705,-0.04028006441746537,-0.22435878268962778,-0.11264576678229932,-0.31809599562388585,0.1766419660826183,-0.4456259620241706,-0.5256199704567661,0.0072603072022772944,0.03927656949001078,-0.18098478533226803,-0.014827048189641756,ridge_regression,mu_st_12
3,0.38521979692643127,0.342731522485095,0.16257377130695397,-0.13831148205887395,0.21049636084459727,-0.06599493645231448,0.1659706051199387,-0.40826400940381824,-0.38691451159229,0.38726401015226897,0.27131399649813925,-0.15535825494796823,0.2535252556767556,ridge_regression,mu_st_12
4,0.25859253500350765,0.36087988685109684,-0.3016313222950657,-0.41737316524167145,0.008114730729994597,-0.3170835699295211,-0.17138425566506432,-0.4999038122248165,-0.5170475405019281,0.12775695950228058,0.131772996426085,-0.15581526632983156,0.0980423536897155,ridge_regression,mu_st_12
5,0.2363278375264363,0.13087319931495692,-0.019901432590439583,-0.29844679005261304,0.16907652621601632,-0.2849753798592306,0.046307218063635955,-0.48527367504254293,-0.5811007806190868,0.025041676086669785,0.05865470068047214,-0.08788440694214618,-0.1862303757348367,ridge_regression,mu_st_12
6,0.108222497007079,-0.0017940062013487134,-0.04836121072999722,0.050503492254489954,-0.19862371510462778,-0.28348147820942526,-0.014437333959348209,-0.21629021582632763,-0.27754453853284833,0.09394180618556934,-0.06288317121223548,-0.11124577291224158,0.04921815695268715,ridge_regression,mu_st_12
7,0.24687051774674984,-0.27833221021628207,0.16174342818045884,-0.12233959005385833,-0.012638571679568597,-0.2998030531317413,-0.04229983419634503,-0.3517927246680027,-0.33857617531286827,0.003182261810446285,-0.020506912086424738,-0.1823409938481297,-0.1336525557470286,ridge_regression,mu_st_12
8,-0.05489900886857361,0.07192146520581276,-0.0428225957643234,-0.2049258883662061,-0.06744250357395246,-0.40216289768068003,-0.058335469188042256,-0.3718654285979154,-0.24969052658135168,0.14974798829535413,0.0724390783103959,-0.1544830405865822,0.15622015113744325,ridge_regression,mu_st_12
9,0.27595628211730405,0.24177777834691755,-0.09701081068751516,-0.09157919422628155,-0.039764997881006826,0.04168738356298517,-0.20073105409937536,-0.30025558637236843,-0.21872692820295705,0.2890559099300624,0.06983484163632514,-0.2775886288377335,0.13844842411351393,ridge_regression,mu_st_12
10,0.2624737157093316,0.1682673084031427,0.0030747946498009366,-0.0325782211287778,-0.08302140682829037,-0.11707976815552937,-0.07760539482661169,-0.24725606798419228,-0.48831124433104967,0.049928160757553776,-0.12543778436273167,-0.25404214459971086,0.06076610505424568,ridge_regression,mu_st_12
11,0.2858109917348156,0.19400714841353708,0.2698093008011718,-0.10140848411355766,0.012377564986740386,-0.0010337364471503518,0.32056109674011074,-0.21918295562372342,-0.4006054133410314,0.09521372972529998,0.06539374886088031,-0.3541508013373829,0.08753827125569287,ridge_regression,mu_st_12
12,0.32877049794128577,0.2887891931051201,-0.0915472227090015,-0.2691215738470441,-0.06834775900880509,-0.1942137494281659,0.17942930305877525,-0.48104743260276656,-0.41895291959014597,0.04720704476420806,0.009256607415118197,-0.2538766485088596,0.06666962302045457,ridge_regression,mu_st_12
13,0.3906966988649147,0.12382104774357021,0.02444537267501954,-0.15588205802123128,0.0011328983589525832,-0.2752090801474355,0.020770620614713083,-0.2159033738801195,-0.42105510456089396,0.15350537569570882,0.22578280849269278,0.06694985481917147,-0.05354218557384153,ridge_regression,mu_st_12
